source,cluster,original_prediction,target_prediction,nearest_training_change,copy_feature,copy_crossed_boundary,copy_boundary_progress,copy_target_probability_after,exemplar_feature,exemplar_crossed_boundary,exemplar_boundary_progress,exemplar_target_probability_after,copy_minus_exemplar_target_probability
test:28,2,No Diabetes,Diabetes,180110,insulin,0,0.23624581165927258,0.3767622196811975,age,0,0.9172605323880857,0.48664933235206975,-0.10988711267087226
test:29,1,No Diabetes,Diabetes,180104,bmi,0,0.1348747843881298,0.19975257877389485,age,0,0.16402320109331991,0.2098687293502799,-0.010116150576385041
test:30,1,No Diabetes,Diabetes,180103,bmi,0,0.21894574692187851,0.335352040371785,blood_pressure,0,0.6886979775080024,0.434376846897065,-0.09902480652528
test:31,2,No Diabetes,Diabetes,180110,insulin,0,0.11851330919076454,0.2699657222870452,age,0,0.5931829809718212,0.3938363334248721,-0.12387061113782694
test:32,1,No Diabetes,Diabetes,180103,bmi,0,0.3608979650090015,0.44422770029595493,blood_pressure,0,0.9439550830113621,0.4951091473097521,-0.050881447013797154
test:33,1,No Diabetes,Diabetes,180104,bmi,0,0.3772300370459857,0.3412777363075561,bmi,0,0.7752172627302215,0.4427107487181786,-0.10143301241062253
test:34,1,No Diabetes,Diabetes,180103,bmi,0,0.04848630661904476,0.2895365888493353,age,0,0.7158889772443006,0.43715805099745564,-0.14762146214812033
test:35,2,Diabetes,No Diabetes,180107,insulin,0,0.05065618641723688,0.38519798396925437,blood_pressure,0,-0.12395263229430585,0.3640829315319484,0.021115052437305992
test:36,1,Diabetes,No Diabetes,180101,bmi,1,1.41110552297121,0.5160723234026989,age,0,-0.5324891653814899,0.440086765803756,0.07598555759894293
test:37,2,No Diabetes,Diabetes,180110,insulin,0,0.03970504277637898,0.2806728427754188,age,0,0.7049628771958808,0.43261481492370435,-0.15194197214828553
test:38,2,No Diabetes,Diabetes,180110,insulin,0,0.06679427347177778,0.3015901261413797,age,0,0.873000846595275,0.47299857331466877,-0.17140844717328907
test:39,1,Diabetes,No Diabetes,180100,bmi,1,4.717488182242327,0.5611910049984915,age,1,3.9189296643064266,0.5480464848636274,0.013144520134864113
test:40,2,No Diabetes,Diabetes,180109,insulin,1,2.2095119248734774,0.529279017644632,insulin,1,2.3075166405558756,0.531651447168237,-0.0023724295236049464
test:41,2,No Diabetes,Diabetes,180110,insulin,0,0.2167259535093152,0.36051590375871023,age,0,0.758485582125671,0.4569915274770404,-0.09647562371833018
test:42,2,No Diabetes,Diabetes,180109,insulin,0,0.23674166834727087,0.2868119180154134,bmi,0,0.7691020267927414,0.4355071618601336,-0.14869524384472022
test:43,1,Diabetes,No Diabetes,180101,bmi,0,0.49678650725110535,0.4602176923273814,blood_pressure,0,-0.035136947400907975,0.41816567497058915,0.04205201735679226
test:44,1,No Diabetes,Diabetes,180104,bmi,0,0.16177542750511065,0.2426435541781261,age,0,0.4062345001612581,0.3176987603270498,-0.07505520614892369
test:45,2,No Diabetes,Diabetes,180109,insulin,0,0.2300484610656533,0.2628774059800293,age,0,0.1964165667467958,0.2525197644669924,0.010357641513036864
test:46,2,No Diabetes,Diabetes,180110,insulin,0,0.07175875120709917,0.26276762395317577,age,0,0.7062308632884343,0.4249208646976882,-0.16215324074451243
test:48,1,No Diabetes,Diabetes,180104,bmi,0,0.2548914675222053,0.2696201413341138,blood_pressure,0,-0.10428832932785234,0.1585654597311703,0.11105468160294352
test:49,1,No Diabetes,Diabetes,180104,bmi,0,0.1386947470115145,0.21688684742701592,age,0,0.3736219114549538,0.2941079835106979,-0.07722113608368197
test:50,1,Diabetes,No Diabetes,180101,bmi,0,0.1683598494249357,0.41309633593374967,blood_pressure,0,0.013858915798447148,0.3969514958553647,0.01614484007838496
test:51,1,No Diabetes,Diabetes,180104,bmi,0,0.2695857100793826,0.2729087084079176,bmi,0,0.9034682709555951,0.4699875600315907,-0.1970788516236731
test:52,2,No Diabetes,Diabetes,180110,insulin,0,0.16390951466120562,0.31501557409557157,age,0,0.8322837667995034,0.4628929025536328,-0.14787732845806123
test:53,1,Diabetes,No Diabetes,180100,bmi,0,0.23368961928067292,0.38507937040831297,bmi,0,0.2858571481069254,0.39290273468445375,-0.007823364276140776
test:54,2,No Diabetes,Diabetes,180110,insulin,0,0.15245453091770808,0.35084477400538294,age,0,0.8853885089733659,0.4798301053226469,-0.12898533131726397
test:55,2,Diabetes,No Diabetes,180106,insulin,0,-0.027032672315043943,0.38340533525394893,insulin,0,0.028333795659787202,0.3896908556134397,-0.006285520359490759
test:56,2,No Diabetes,Diabetes,180109,insulin,0,0.7759701009705674,0.4856592257135335,blood_pressure,0,0.20692233972731766,0.44923290254165893,0.03642632317187455
test:57,1,No Diabetes,Diabetes,180104,bmi,0,0.0726154494020499,0.1253154806772656,age,0,0.11109440065099445,0.14086185498710047,-0.015546374309834854
test:58,1,Diabetes,No Diabetes,180102,bmi,1,2.5145613934829854,0.5634756242250203,age,1,7.010388566468714,0.7518967984613509,-0.18842117423633065
test:59,1,No Diabetes,Diabetes,180104,bmi,0,0.15836569363654646,0.23252878168558633,bmi,0,0.5277092310944783,0.3499060858110281,-0.11737730412544178
