participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,explanation,num attributes changed,distance of counterfactual to original,counterfactual label,valid counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1)
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,10,160204,7.938,"""Glucose"" - 125(0.429688828431) -> 89(0.123618432239)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426) -> 22.39304(0.07)
""Age"" - 45(0.648648648649)",-0.306070396191,0,0,-0.228538915426,0,1,0,0,1,0,,2,0.534609311617,No Diabetes,1,0.534622191136,0.0314886929294,0.999999998017,0.968511305087,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,11,160207,40.588,"""Glucose"" - 89(0.123618432239) -> 191(0.990817888114)
""Blood Pressure"" - 74(0.565217391304) -> 83(0.760869565217)
""Insulin"" - 85(0.10104759548) -> 351(0.649591685226)
""BMI"" - 30.4(0.351222253442) -> 44.31648(0.84)
""Age"" - 38(0.459459459459) -> 48(0.72972972973)",0.867199455875,0.195652173913,0.548544089747,0.488777746558,0.27027027027,1,1,1,1,1,,5,2.37044373636,Diabetes,1,2.10960946584,3.06571688036e-06,0.999994820499,0.999991754782,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,12,160209,9.917,"""Glucose"" - 83(0.0726066995409) -> 191(0.990817888114)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 405(0.760950259837)
""BMI"" - 29.3(0.312587805563) -> 41.754(0.75)
""Age"" - 36(0.405405405405) -> 51(0.810810810811)",0.918211188573,0,0.688773405923,0.437412194437,0.405405405405,1,0,1,1,1,,4,2.44980219434,Diabetes,1,2.13741302816,4.04768338846e-06,0.99413777178,0.994133724096,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,13,160216,11.524,"""Glucose"" - 151(0.650739670124) -> 187(0.956810066315)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394) -> 298(0.540295306442)
""BMI"" - 35.5(0.530345602697) -> 45.45536(0.88)
""Age"" - 28(0.189189189189)",0.306070396191,0,0.367070857049,0.349654397303,0,1,0,1,1,0,,3,1.02279565054,Diabetes,1,0.822701432703,0.0575860454833,0.999999543056,0.942413497572,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,14,160206,8.977,"""Glucose"" - 103(0.242645808536) -> 178(0.880292467267)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 434(0.820753938794)
""BMI"" - 19.4(0) -> 44.31648(0.84)
""Age"" - 22(0.027027027027) -> 36(0.405405405405)",0.637646658732,0,0.725892930793,0.84,0.378378378378,1,0,1,1,1,,4,2.5819179679,Diabetes,1,1.90417884466,2.60449439793e-11,0.935786725059,0.935786725033,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,15,160219,7.617,"""Glucose"" - 139(0.548716204727) -> 189(0.973813977215)
""Blood Pressure"" - 64(0.347826086957) -> 75(0.586956521739)
""Insulin"" - 140(0.214468365916) -> 409(0.769199043141)
""BMI"" - 28.6(0.288002247822) -> 47.16368(0.94)
""Age"" - 26(0.135135135135)",0.425097772488,0.239130434783,0.554730677225,0.651997752178,0,1,1,1,1,0,,4,1.87095663667,Diabetes,1,1.87896640255,0.051363697101,0.99659498468,0.945231287579,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,16,160205,7.513,"""Glucose"" - 100(0.217139942187) -> 180(0.897296378167)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 419(0.789821001402)
""BMI"" - 19.5(0) -> 40.04568(0.69)
""Age"" - 28(0.189189189189)",0.68015643598,0,0.769199043141,0.69,0,1,0,1,1,0,,3,2.13935547912,Diabetes,1,1.75629478806,4.55950587885e-06,0.999324183201,0.999319623696,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,17,160218,7.575,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 317(0.579477027138)
""BMI"" - 29.3(0.312587805563) -> 48.01784(0.97)
""Age"" - 39(0.486486486486)",0,0,0.255712282438,0.657412194437,0,0,0,1,1,0,,2,0.913124476875,Diabetes,1,0.913009130733,0.0239115963161,0.999554760944,0.975643164628,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,18,160208,9.954,"""Glucose"" - 126(0.43819078388) -> 183(0.922802244516)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185) -> 230(0.400065990266)
""BMI"" - 25.9(0.193172239393) -> 48.58728(0.99)
""Age"" - 39(0.486486486486)",0.484611460636,0,0.319640353048,0.796827760607,0,1,0,1,1,0,,3,1.60107957429,Diabetes,1,1.40099823597,0.0118459203727,0.992893638836,0.981047718464,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,19,160215,6.91,"""Glucose"" - 117(0.361673184833) -> 186(0.948308110865)
""Blood Pressure"" - 60(0.260869565217) -> 69(0.45652173913)
""Insulin"" - 106(0.144353707828) -> 264(0.470180648354)
""BMI"" - 33.8(0.470637819612) -> 47.16368(0.94)
""Age"" - 27(0.162162162162)",0.586634926033,0.195652173913,0.325826940526,0.469362180388,0,1,1,1,1,0,,4,1.57747622086,Diabetes,1,1.57746334134,0.077624123637,0.996086745493,0.918462621856,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,No Diabetes,Diabetes,20,160217,4.655,"""Glucose"" - 112(0.319163407584) -> 174(0.846284645468)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915) -> 235(0.410376969397)
""BMI"" - 34.1(0.481174487216) -> 48.58728(0.99)
""Age"" - 26(0.135135135135)",0.527121237885,0,0.290769611482,0.508825512784,0,1,0,1,1,0,,3,1.32671636215,Diabetes,1,1.33484147417,0.155856767991,0.996031282545,0.840174514554,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,Diabetes,,1,160107,67.813,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,No Diabetes,0
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,Diabetes,,2,160106,35.303,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,Diabetes,1
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,No Diabetes,,3,160111,22.099,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,Diabetes,0
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,Diabetes,,4,160108,28.146,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,No Diabetes,0
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,No Diabetes,,5,160109,26.884,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,Diabetes,0
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,No Diabetes,,6,160110,38.791,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,No Diabetes,1
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,No Diabetes,,7,160104,42.086,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)",,,,,,,,,,,"""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,No Diabetes,1
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,Diabetes,,8,160102,24.461,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,Diabetes,1
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,Diabetes,,9,160100,16.67,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""Glucose"" - 186(0.948308110865) -> 161(0.735759224622)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353) -> 30.2(0.344197808373)
""Age"" - 37(0.432432432432)",,,,,,,,,Diabetes,1
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,No Diabetes,,10,160105,17.808,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,No Diabetes,1
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,Diabetes,,11,160101,24.46,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,,,,,,,,,,"""Glucose"" - 149(0.633735759225) -> 137.24(0.533752763136)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.9(0.193172239393)
""Age"" - 42(0.567567567568)",,,,,,,,,Diabetes,1
R_5tEkygPCjFKzz2T,diabetes,counterfactual,training,No Diabetes,,12,160103,9.607,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)",,,,,,,,,,,"""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,No Diabetes,1
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160214,29.437,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134) -> 114(0.160851274437)
""BMI"" - 29.9(0.33366114077) -> 28.37216(0.28)
""Age"" - 41(0.540540540541)",0,0,-0.0866122246969,-0.0536611407699,0,0,0,1,1,0,,2,0.140273365467,No Diabetes,1,0.0598208523726,0.00403975635919,0.961826614176,0.957786857817,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160201,53.352,"""Glucose"" - 187(0.956810066315) -> 113(0.327665363033)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483) -> 109(0.150540295306)
""BMI"" - 36.4(0.561955605507)
""Age"" - 36(0.405405405405)",-0.629144703282,0,-0.187659820177,0,0,1,0,1,0,0,,2,0.816804523458,No Diabetes,1,0.739455682412,1.00978194599e-05,0.99797249781,0.99796239999,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160212,19.725,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 123(0.179411036872)
""BMI"" - 37.1(0.586541163248) -> 33.49712(0.46)
""Age"" - 56(0.945945945946)",0,0,-0.173224449394,-0.126541163248,0,0,0,1,1,0,,2,0.299765612642,No Diabetes,1,0.299769737033,0.0145223683682,0.999999774896,0.985477406528,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160202,45.47,"""Glucose"" - 125(0.429688828431) -> 117(0.361673184833)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 26.66384(0.22)
""Age"" - 41(0.540540540541)",-0.068015643598,0,0,-0.155807811183,0,1,0,0,1,0,,2,0.223823454781,No Diabetes,1,0.287771039282,0.0226086726886,0.94172065043,0.919111977741,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160211,29.743,"""Glucose"" - 145(0.599727937426) -> 125(0.429688828431)
""Blood Pressure"" - 80(0.695652173913) -> 75(0.586956521739)
""Insulin"" - 130(0.193846407655) -> 123(0.179411036872)
""BMI"" - 37.9(0.614638943523) -> 28.37216(0.28)
""Age"" - 40(0.513513513514)",-0.170039108995,-0.108695652174,-0.0144353707828,-0.334638943523,0,1,1,1,1,0,,4,0.627809075475,Diabetes,0,0.427826079386,0.0173759567743,0.0672180129361,0.0498420561619,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,160203,19.64,"""Glucose"" - 161(0.735759224622) -> 133(0.497704472029)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307) -> 114(0.160851274437)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",-0.238054752593,0,-0.0371195248701,0,0,1,0,1,0,0,,2,0.275174277463,No Diabetes,1,0.275289623605,0.0154053958182,0.980902672337,0.965497276519,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,160200,19.64,"""Glucose"" - 154(0.676245536473) -> 133(0.497704472029)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435) -> 114(0.160851274437)
""BMI"" - 31.3(0.382832256252) -> 28.9416(0.3)
""Age"" - 37(0.432432432432)",-0.178541064445,0,-0.0247463499134,-0.0828322562518,0,1,0,1,1,0,,3,0.28611967061,Diabetes,0,0.360049717999,0.011786029432,0.325017990265,0.313231960833,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,Diabetes,No Diabetes,8,160210,24.665,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875) -> 138(0.210343974264)
""BMI"" - 39.4(0.66732228154) -> 27.518(0.25)
""Age"" - 43(0.594594594595)",0,0,-0.158789078611,-0.41732228154,0,0,0,1,1,0,,2,0.576111360151,No Diabetes,1,0.576115484542,0.00206481615935,0.954627274453,0.952562458294,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,Diabetes,No Diabetes,9,160213,15.754,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 71(0.5)
""Insulin"" - 145(0.224779345047) -> 99(0.129918337045)
""BMI"" - 34.5(0.495223377353)
""Age"" - 40(0.513513513514)",0,-0.369565217391,-0.0948610080013,0,0,0,1,1,0,0,,2,0.464426225393,No Diabetes,1,0.274700084998,0.00760236055804,0.99929506707,0.991692706512,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,Diabetes,No Diabetes,10,160204,39.406,"""Glucose"" - 125(0.429688828431) -> 120(0.387179051182)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 122(0.177348841046) -> 109(0.150540295306)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",-0.0425097772488,0,-0.0268085457395,0,0,1,0,1,0,0,,2,0.0693183229883,No Diabetes,1,0.130660548709,0.0314886929294,0.885627239104,0.854138546174,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,160206,86.922,"""Glucose"" - 103(0.242645808536) -> 117(0.361673184833)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 123(0.179411036872)
""BMI"" - 19.4(0) -> 30.08048(0.34)
""Age"" - 22(0.027027027027)",0.119027376297,0,0.0845500288707,0.34,0,1,0,1,1,0,,3,0.543577405167,No Diabetes,0,0.983261775816,2.60449439793e-11,1.68992400529e-05,1.68992140079e-05,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,160218,38.036,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304) -> 79(0.673913043478)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563) -> 34.06656(0.48)
""Age"" - 39(0.486486486486)",0,0.108695652174,0,0.167412194437,0,0,1,0,1,0,,2,0.276107846611,Diabetes,1,0.275992500469,0.0239115963161,0.872700461185,0.848788864868,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,No Diabetes,Diabetes,13,160209,33.326,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043) -> 87(0.847826086957)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563) -> 34.636(0.5)
""Age"" - 36(0.405405405405) -> 41(0.540540540541)",0,0.195652173913,0,0.187412194437,0.135135135135,0,1,0,1,1,,3,0.518199503485,No Diabetes,0,0.830588669664,4.04768338846e-06,3.51836094703e-08,-4.01249977899e-06,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,160205,49.725,"""Glucose"" - 100(0.217139942187) -> 120(0.387179051182)
""Blood Pressure"" - 74(0.565217391304) -> 79(0.673913043478)
""Insulin"" - 46(0.0206219582612)
""BMI"" - 19.5(0) -> 31.50408(0.39)
""Age"" - 28(0.189189189189)",0.170039108995,0.108695652174,0,0.39,0,1,1,0,1,0,,3,0.668734761169,No Diabetes,0,0.574740555399,4.55950587885e-06,0.158194666363,0.158190106857,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,160219,41.52,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957) -> 75(0.586956521739)
""Insulin"" - 140(0.214468365916)
""BMI"" - 28.6(0.288002247822) -> 31.7888(0.4)
""Age"" - 26(0.135135135135)",0,0.239130434783,0,0.111997752178,0,0,1,0,1,0,,2,0.35112818696,Diabetes,1,0.359137952837,0.051363697101,0.979346845182,0.927983148081,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,160207,42.1,"""Glucose"" - 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304) -> 82(0.739130434783)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442) -> 31.7888(0.4)
""Age"" - 38(0.459459459459) -> 42(0.567567567568)",0,0.173913043478,0,0.048777746558,0.108108108108,0,1,0,1,1,,3,0.330798898144,No Diabetes,0,0.591633168671,3.06571688036e-06,5.00067935283e-07,-2.56564894507e-06,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,160208,23.957,"""Glucose"" - 126(0.43819078388) -> 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304) -> 78(0.652173913043)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 25.9(0.193172239393)
""Age"" - 39(0.486486486486) -> 44(0.621621621622)",0.0850195544975,0.0869565217391,0,0,0.135135135135,1,1,0,0,1,,3,0.307111211372,No Diabetes,0,0.337153440697,0.0118459203727,0.025068717025,0.0132227966523,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,160215,30.691,"""Glucose"" - 117(0.361673184833) -> 131(0.480700561129)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 143(0.220654953394)
""BMI"" - 33.8(0.470637819612) -> 40.3304(0.7)
""Age"" - 27(0.162162162162)",0.119027376297,0,0.0763012455663,0.229362180388,0,1,0,1,1,0,,3,0.424690802251,Diabetes,1,0.472067182815,0.077624123637,0.932759050357,0.85513492672,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,160217,18.014,"""Glucose"" - 112(0.319163407584) -> 125(0.429688828431)
""Blood Pressure"" - 68(0.434782608696) -> 70(0.478260869565)
""Insulin"" - 94(0.119607357915)
""BMI"" - 34.1(0.481174487216) -> 36.0596(0.55)
""Age"" - 26(0.135135135135)",0.110525420847,0.0434782608696,0,0.0688255127845,0,1,1,0,1,0,,3,0.222829194501,No Diabetes,0,0.23095430652,0.155856767991,0.31293419696,0.15707742897,,
R_5tEkygPCjFKzz2T,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,160216,31.548,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087) -> 71(0.5)
""Insulin"" - 120(0.173224449394) -> 138(0.210343974264)
""BMI"" - 35.5(0.530345602697) -> 37.19848(0.59)
""Age"" - 28(0.189189189189)",0,0.195652173913,0.0371195248701,0.0596543973026,0,0,1,1,1,0,,3,0.292426096086,Diabetes,1,0.29897246958,0.0575860454833,0.9565123164,0.898926270917,,
R_5F38MGbZJklp6TP,diabetes,attribution,training,No Diabetes,,1,160109,27.047,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,"""Blood Pressure"" - -53% toward Diabetes
""Insulin"" - -47% toward Diabetes",,,,,,,,,Diabetes,0
R_5F38MGbZJklp6TP,diabetes,attribution,training,No Diabetes,,2,160110,10.225,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,"""Insulin"" - -51% toward Diabetes
""Blood Pressure"" - -49% toward Diabetes",,,,,,,,,No Diabetes,1
R_5F38MGbZJklp6TP,diabetes,attribution,training,No Diabetes,,3,160111,6.179,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,"""Insulin"" - -85% toward Diabetes
""Blood Pressure"" - +15% toward No Diabetes",,,,,,,,,No Diabetes,1
R_5F38MGbZJklp6TP,diabetes,attribution,training,Diabetes,,4,160108,5.083,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Insulin"" - -71% toward Diabetes
""Blood Pressure"" - -29% toward Diabetes",,,,,,,,,Diabetes,1
R_5F38MGbZJklp6TP,diabetes,attribution,training,Diabetes,,5,160106,4.707,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Insulin"" - -62% toward Diabetes
""Blood Pressure"" - -38% toward Diabetes",,,,,,,,,Diabetes,1
R_5F38MGbZJklp6TP,diabetes,attribution,training,Diabetes,,6,160107,7.758,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,"""Insulin"" - -73% toward Diabetes
""Blood Pressure"" - -27% toward Diabetes",,,,,,,,,Diabetes,1
R_5F38MGbZJklp6TP,diabetes,attribution,training,Diabetes,,7,160102,5.062,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Glucose"" - -66% toward Diabetes
""BMI"" - -34% toward Diabetes",,,,,,,,,Diabetes,1
R_5F38MGbZJklp6TP,diabetes,attribution,training,No Diabetes,,8,160105,9.248,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""BMI"" - -53% toward Diabetes
""Glucose"" - -47% toward Diabetes",,,,,,,,,No Diabetes,1
R_5F38MGbZJklp6TP,diabetes,attribution,training,Diabetes,,9,160100,4.439,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""Glucose"" - -58% toward Diabetes
""BMI"" - -42% toward Diabetes",,,,,,,,,Diabetes,1
